masa,jastuk,pojas,ceoni,pol,starost,godina,tip,ishod
280.1419999972,da,da,1,m,59,2001,vozac,0
33.2879999997,ne,da,1,z,75,1987,vozac,2
55.3969999999,ne,da,1,m,28,1992,vozac,1
52.1779999998,ne,da,0,m,17,1989,vozac,2
84.9629999995,ne,ne,1,z,40,1993,vozac,2
46.6409999998,ne,da,1,m,51,1989,vozac,2
574.5349999964,da,da,0,z,23,1991,vozac,0
15.7439999999,da,da,1,z,28,1996,vozac,1
605.2769999951,ne,ne,1,m,53,1990,vozac,0
394.9039999992,ne,ne,1,m,47,1985,vozac,2
10.7779999999,da,da,1,z,21,1997,vozac,2
404.8859999999,ne,ne,0,m,33,1985,vozac,0
38.4859999996,da,da,1,z,19,1998,vozac,2
24.9959999998,da,da,1,m,24,1995,vozac,0
10.7609999999,da,da,1,m,37,2000,vozac,2
30.4829999998,ne,ne,0,z,26,1989,putnik,2
106.0099999998,da,da,1,m,34,1995,vozac,2
374.3439999968,da,da,1,m,24,2002,vozac,0
553.9409999996,ne,da,1,z,37,1990,putnik,1
,da,da,1,z,36,1995,vozac,2
842.4189999998,da,da,1,z,23,1998,vozac,0
43.6669999999,ne,ne,1,z,60,1993,putnik,1
3.168,ne,da,0,m,26,1987,putnik,2
1725.8199999929,da,da,1,z,40,1994,vozac,1
2027.3999999911,da,da,1,z,16,1995,vozac,0
248.879999999,da,da,1,z,50,1994,vozac,1
18.5549999999,ne,ne,1,m,69,1992,vozac,2
172.784,da,da,1,m,38,1997,vozac,0
148.1749999989,ne,ne,1,m,37,1993,putnik,1
1028.2749999911,ne,ne,0,z,32,1986,vozac,0
10.276,da,da,0,m,73,1993,vozac,2
158.2029999997,da,da,1,m,71,1994,putnik,1
542.8949999958,ne,da,1,m,39,1990,vozac,0
1013.1759999991,ne,da,0,z,44,1985,putnik,1
286.9639999978,ne,da,1,m,45,1988,vozac,1
86.2209999999,da,da,1,m,53,1995,vozac,2
26.828,ne,ne,1,z,75,1993,putnik,2
63.5059999996,ne,da,1,m,17,1988,putnik,1
561.8509999961,da,da,0,m,47,1998,putnik,1
83.585,ne,da,1,z,75,1990,vozac,2
0,ne,da,1,m,41,1999,putnik,0
23.6269999999,ne,da,1,z,58,1987,vozac,1
758.9649999961,da,ne,0,m,47,1996,vozac,2
5363.9359999895,ne,da,0,m,26,1984,putnik,0
4.335,da,da,1,z,20,2000,vozac,2
21.2359999998,ne,da,1,m,21,1988,vozac,2
54.247,da,da,1,m,49,1996,vozac,2
1262.0669999868,ne,da,1,z,41,1979,vozac,2
1003.4289999977,ne,da,1,m,56,1988,vozac,1
123.3409999991,da,da,1,z,74,1995,vozac,2
30.0599999998,ne,da,0,z,27,1991,putnik,2
44.9729999998,da,da,1,m,27,1994,vozac,2
0,da,da,0,m,24,1998,vozac,1
190.459999999,da,ne,1,m,28,1995,vozac,1
106.8709999993,ne,da,1,m,18,1991,vozac,1
27.2829999998,ne,da,1,m,50,1994,vozac,1
2855.1099999845,da,da,1,m,30,1990,vozac,2
50.5779999997,ne,ne,1,m,39,1989,vozac,2
190.2399999984,da,da,1,m,62,2001,vozac,0
43.6659999997,da,da,1,m,37,1992,vozac,2
38.9939999999,da,da,0,m,26,1995,vozac,2
145.3049999997,da,da,1,m,37,1999,vozac,0
9.8219999999,da,da,1,z,28,2000,vozac,2
93.0449999999,da,da,0,z,32,1999,putnik,2
222.0019999985,da,ne,1,m,39,1997,vozac,2
57.8099999996,da,da,1,z,81,1990,vozac,2
74.9739999995,da,da,0,z,29,2000,vozac,2
3.028,ne,da,1,m,22,1986,vozac,2
160.7109999992,da,da,0,m,50,2001,vozac,2
353.8859999999,da,da,0,z,21,2000,vozac,2
371.2519999966,da,da,1,z,40,1995,vozac,1
59.8489999999,ne,da,1,m,46,1994,vozac,0
1034.7899999917,da,ne,1,z,18,1990,vozac,0
33.6209999998,da,da,0,m,42,1992,vozac,2
2282.6939999759,ne,ne,0,m,68,1989,vozac,1
307.3349999972,da,da,0,z,33,1995,vozac,1
48.2049999996,ne,da,0,z,84,1988,vozac,3
67.5919999992,ne,da,1,m,37,1990,vozac,2
116.6499999994,da,da,1,m,56,1998,vozac,2
318.9539999999,da,da,1,m,25,1999,vozac,1
1268.8359999955,ne,ne,1,z,19,1994,putnik,0
3585.0399999917,da,da,1,m,23,1994,vozac,0
1,da,da,1,m,61,2002,vozac,2
17.3979999998,ne,da,1,m,24,1981,vozac,1
57.2459999998,ne,ne,1,z,20,1987,vozac,2
11.3729999999,da,da,1,m,45,2000,vozac,2
25029.1999998093,ne,da,1,m,37,1994,putnik,0
340.2629999965,ne,da,0,z,40,1990,vozac,0
127.2679999992,ne,da,0,z,64,1992,vozac,3
44.3029999998,da,da,1,m,68,1996,vozac,2
84.0599999996,da,da,0,m,50,1992,vozac,0
82.7039999999,da,da,0,m,33,2002,putnik,2
270.5939999968,ne,da,1,z,18,1990,vozac,1
1377.3519999981,ne,da,1,z,21,1987,vozac,2
189.1499999985,da,da,1,z,18,1993,vozac,1
468.1209999993,da,da,1,z,67,1993,vozac,0
4.96,da,ne,1,m,64,1999,vozac,2
18.3309999998,ne,ne,0,m,37,1988,putnik,2
217.5589999985,ne,ne,,z,81,1982,vozac,1
353.2359999977,ne,ne,1,m,17,1980,vozac,1
276.3959999979,da,da,0,z,50,1995,vozac,1
1757.6169999987,da,ne,1,m,36,1995,vozac,0
394.1289999969,da,ne,0,m,39,1990,vozac,2
653.8199999928,ne,da,1,m,44,1988,vozac,0
284.549999997,ne,da,1,m,29,1988,vozac,0
133.068,ne,da,1,m,20,1994,vozac,0
68.8879999993,da,da,1,m,54,1999,vozac,0
3630.6919999719,da,ne,1,m,25,1997,vozac,0
139.443,ne,da,1,z,68,1987,vozac,1
10.7879999999,ne,da,0,m,36,1993,putnik,2
17.8689999999,da,ne,0,z,25,1998,vozac,2
56.5999999996,da,da,0,z,30,1997,vozac,3
84.1569999997,ne,da,1,z,22,1987,putnik,2
20.862,da,da,1,m,40,1994,vozac,2
48.0739999996,da,da,0,z,51,1998,vozac,2
51.8099999996,da,da,1,z,36,1994,vozac,1
391.9499999993,ne,da,1,z,66,1996,vozac,1
328.9109999985,ne,da,0,z,16,1991,putnik,2
394.1049999967,da,da,1,z,75,1994,vozac,2
1456.9579999894,da,da,1,m,30,1998,vozac,2
16.7379999999,ne,ne,0,z,23,1988,vozac,2
61.1349999998,ne,da,0,m,66,1986,vozac,1
27.7049999998,ne,da,0,m,31,1988,vozac,2
119.6989999991,ne,da,0,z,76,1981,vozac,1
25.085,da,da,0,z,36,1994,vozac,2
164.1949999984,ne,ne,1,m,18,1993,putnik,2
15.9179999999,da,da,1,z,69,1992,vozac,2
505.5699999966,da,ne,1,m,24,1999,putnik,2
121.4849999994,da,da,0,z,77,1995,vozac,1
46.8499999996,ne,da,1,m,19,1993,vozac,1
271.7639999986,da,da,0,z,25,1995,vozac,1
262.0809999965,da,da,1,m,35,2001,vozac,0
202.8329999987,ne,da,1,m,76,1988,vozac,2
591.1629999951,ne,da,1,m,36,1991,putnik,0
3.691,da,da,1,m,18,1994,vozac,0
10.2159999999,ne,ne,1,m,25,1992,vozac,2
11.264,da,ne,0,z,35,1997,putnik,3
90.6739999996,da,da,1,z,26,1997,vozac,1
241.2869999986,da,da,0,m,41,1991,vozac,2
16.0499999998,da,ne,1,m,86,1999,vozac,2
12.899,da,da,0,z,16,1996,putnik,2
1784.1579999924,ne,da,1,m,19,1994,vozac,0
12.3829999999,ne,da,0,z,17,1989,vozac,2
9.0589999999,da,ne,1,m,33,1995,vozac,2
194.5089999996,da,da,1,z,37,1996,vozac,0
970.3759999946,da,da,0,m,87,1996,vozac,1
173.8889999986,da,da,0,z,31,2000,vozac,1
24.1679999998,da,da,1,z,41,1994,vozac,0
15.84,da,ne,0,z,22,1993,putnik,2
81.517,da,da,0,m,50,1992,vozac,0
124.4229999995,da,ne,1,m,18,1998,putnik,0
1302.6609999985,da,da,1,z,67,1996,vozac,1
314.9019999988,ne,da,1,m,17,1988,vozac,1
520.599999994,da,da,1,z,20,1996,vozac,0
55.1439999999,da,da,0,z,33,1999,putnik,2
83.7449999992,ne,ne,1,z,55,1988,vozac,2
51.5559999999,ne,da,0,m,33,1991,vozac,2
520.4059999958,da,ne,1,z,24,1995,vozac,1
64.8979999991,da,da,1,z,77,1998,putnik,0
88.7559999991,da,da,0,z,32,2000,vozac,0
7.528,ne,ne,1,z,16,1990,putnik,2
26.2709999999,ne,ne,1,z,40,1987,putnik,2
609.2219999954,da,da,1,m,25,1998,vozac,0
51.8099999996,da,ne,1,z,20,1998,vozac,2
31.1549999998,ne,ne,1,z,43,1987,vozac,2
51.1639999999,da,da,1,z,46,1998,vozac,0
267.5429999977,ne,da,1,z,31,1990,vozac,1
745.3509999961,ne,da,1,m,16,1988,vozac,0
2321.6879999936,da,da,1,z,21,1996,vozac,2
44.7379999999,ne,ne,1,m,25,1988,vozac,2
371.4169999994,da,da,1,z,24,1991,vozac,1
35.8909999998,da,ne,1,m,32,1996,vozac,0
289.2389999963,da,da,0,z,41,1996,vozac,1
94.0359999994,da,da,0,z,51,1996,vozac,1
250.9349999987,da,da,0,m,36,1990,vozac,1
200.6359999999,da,da,1,m,42,1995,vozac,0
522.1429999992,da,da,0,m,57,1996,vozac,0
4053.2879999876,da,da,0,m,25,1996,putnik,1
414.3639999963,da,da,1,z,23,1994,vozac,2
3319.7639999986,da,da,0,z,17,1998,vozac,0
33.5459999996,da,da,1,z,,1997,putnik,2
231.0599999987,ne,da,0,z,49,1990,vozac,1
11.7309999999,ne,da,1,m,44,1990,vozac,0
23.4269999999,ne,ne,1,m,57,1987,putnik,2
325.8099999987,da,da,0,z,38,1994,putnik,0
2602.2039999962,ne,da,1,m,24,1993,vozac,0
23.0809999998,da,da,1,m,33,1995,vozac,2
37.6849999996,ne,da,1,m,36,1992,vozac,2
77.6189999999,ne,da,1,z,63,1986,vozac,2
116.1639999999,ne,da,1,z,79,1990,vozac,1
17.2799999998,da,da,1,m,23,1993,vozac,1
41.5949999997,ne,da,1,m,72,1989,vozac,2
491.7709999979,da,da,1,m,30,1997,vozac,0
262.6719999984,da,da,1,m,66,1995,vozac,0
760.6529999971,da,da,1,m,28,1995,vozac,2
77.9499999993,ne,ne,1,m,22,1989,vozac,2
280.4399999976,ne,da,1,z,81,1985,vozac,1
796.9969999939,da,da,1,z,63,1998,vozac,0
74.3619999997,ne,da,0,z,70,1991,vozac,1
38.4759999998,da,da,1,z,24,1993,vozac,2
128.5749999993,da,da,1,m,59,2002,vozac,0
82.8559999997,da,da,1,z,55,2000,putnik,1
465.5239999965,da,ne,0,z,43,1995,putnik,2
1279.5849999934,da,ne,0,m,36,1995,vozac,0
110.4209999992,ne,ne,1,z,25,1991,vozac,2
70.7049999991,da,da,1,z,17,1998,vozac,2
132.777999999,ne,da,1,z,38,1987,vozac,0
4.797,da,ne,1,m,29,2001,vozac,2
4.974,da,da,1,m,41,1991,vozac,1
75.8469999991,da,da,0,z,60,1996,vozac,2
2.964,ne,ne,1,m,53,1986,putnik,2
702.0159999952,da,da,1,z,32,1993,vozac,2
164.7319999989,da,da,1,z,30,1999,vozac,0
24.3099999998,ne,ne,0,z,49,1992,vozac,3
15.6669999999,da,ne,0,z,19,1994,putnik,2
267.7929999977,ne,da,1,z,16,1988,vozac,1
1706.4499999881,da,da,1,m,16,1994,putnik,1
45.2549999999,ne,ne,0,m,36,1988,vozac,2
24.2679999999,da,da,0,m,50,1998,vozac,2
20.4129999999,ne,ne,1,m,40,1983,putnik,3
4.893,ne,da,1,m,17,1985,vozac,2
16.3709999998,ne,da,1,z,30,1992,vozac,2
54.3389999997,da,da,0,m,72,1997,putnik,3
70.1779999994,da,da,1,z,58,1996,vozac,2
9.789,da,da,1,z,19,2002,vozac,2
824.3509999961,da,da,1,m,18,1995,vozac,0
1,da,da,1,z,24,2001,vozac,1
10.205,ne,da,1,m,28,1994,putnik,0
76.0729999999,ne,da,1,m,17,1990,vozac,2
612.5199999958,da,da,0,m,89,1990,vozac,0
613.9499999955,ne,da,1,m,47,1991,vozac,0
360.9389999993,da,da,0,m,39,1994,vozac,2
17147.8949999809,ne,da,1,m,25,1997,vozac,0
49.4829999995,da,da,1,z,35,1995,vozac,2
743.0629999936,ne,da,1,z,18,1988,vozac,0
49.4829999995,da,da,0,m,55,1996,vozac,2
576.7459999993,da,da,1,z,22,2000,vozac,1
9.0589999999,ne,da,0,m,22,1991,vozac,0
35.0559999999,da,ne,1,m,40,1995,vozac,2
332.9829999991,da,da,0,z,55,1997,vozac,0
8.8849999999,da,ne,1,m,35,1989,vozac,2
7620.8859999776,ne,da,1,m,39,1987,vozac,0
3.698,da,da,1,m,28,1999,vozac,2
30.0599999998,da,da,1,m,61,2001,vozac,1
70.2079999996,da,da,1,z,19,1999,vozac,2
636.7269999981,ne,ne,1,z,28,1989,vozac,1
161.243999999,da,da,0,z,78,1993,putnik,2
28.5539999998,ne,da,1,z,34,1977,putnik,1
86.7129999995,ne,da,1,z,17,1991,vozac,1
11.7829999999,ne,ne,1,m,21,1984,vozac,2
86.9859999996,da,da,1,z,34,1995,vozac,2
73.5179999992,da,da,1,m,46,1998,putnik,1
573.2809999958,da,da,1,z,65,1994,putnik,1
198.5909999982,ne,da,1,m,23,1988,vozac,0
64.7879999997,da,da,0,m,54,1993,vozac,2
40.1139999996,ne,da,1,m,44,1990,vozac,0
1721.3429999948,da,da,0,z,39,1998,vozac,1
24.818,da,da,0,m,58,1997,vozac,2
30.308,da,da,0,z,35,1999,vozac,0
56.1869999999,da,ne,0,m,19,1992,vozac,3
24.443,ne,ne,1,m,59,1991,vozac,3
20.862,da,da,0,m,63,2001,vozac,0
78.625,da,da,1,z,18,2002,vozac,0
45.2309999997,ne,da,0,z,62,1993,putnik,2
653.123999998,ne,ne,1,m,16,,putnik,0
48.0739999996,ne,ne,1,m,41,1996,vozac,2
375.2669999972,ne,da,0,m,34,1979,vozac,1
8.835,da,da,1,z,45,1997,vozac,1
161.6769999992,da,ne,1,m,23,1998,vozac,2
263.8599999994,da,ne,0,m,20,2000,putnik,2
1165.0659999996,da,da,1,m,21,1994,vozac,1
1020.9799999967,da,da,0,z,32,1997,vozac,0
24.906,da,da,1,z,73,1994,vozac,3
263.7739999965,da,da,1,m,37,2000,vozac,1
131.1439999994,da,da,1,m,74,1997,vozac,1
2539.2899999917,ne,da,0,m,38,1991,vozac,0
34.8979999996,da,ne,1,z,34,1998,vozac,1
100.5199999996,da,da,0,m,23,2001,vozac,2
343.055999998,da,da,1,z,21,1996,vozac,1
42.3789999997,da,da,1,z,69,1998,putnik,2
574.5739999935,ne,ne,0,m,49,1975,vozac,2
256.9839999974,da,da,1,m,64,1999,vozac,1
18.1639999999,da,da,1,z,87,1997,putnik,1
351.5979999974,da,da,0,m,50,1997,vozac,1
64.0219999999,da,da,1,z,27,1998,vozac,0
236.7129999995,da,da,0,m,21,1998,vozac,2
294.9559999965,da,ne,1,z,25,2001,vozac,2
40.0699999998,da,da,0,m,39,1996,vozac,2
21.2929999998,da,da,1,m,32,1998,vozac,2
20.862,ne,da,0,z,47,1988,vozac,0
1063.9159999937,da,ne,1,m,21,2002,vozac,2
1346.6109999865,ne,da,1,z,49,1991,vozac,1
1677.3139999956,ne,da,1,m,25,1989,putnik,0
37.1369999996,da,da,1,m,17,1996,vozac,2
13.374,da,da,0,m,85,1991,putnik,1
49.4829999995,da,da,0,m,21,1995,vozac,2
381.3499999978,ne,da,0,m,51,1993,vozac,1
10.7609999999,da,da,1,z,29,2000,vozac,1
1964.0369999856,da,da,0,m,36,1998,vozac,0
44.6689999998,ne,ne,1,z,19,1991,putnik,2
88.2659999998,da,da,0,m,16,1992,putnik,0
397.9919999987,da,da,1,z,37,1997,vozac,1
4.2879999999,da,da,0,m,36,1991,vozac,3
57.7309999997,da,ne,1,z,20,1996,vozac,2
52.1779999998,ne,da,1,z,16,1997,putnik,1
30.1819999998,da,ne,1,z,18,2001,putnik,2
637.5389999971,ne,ne,1,z,18,1985,vozac,2
34.0729999999,ne,da,1,m,55,1992,vozac,2
161.0669999998,ne,ne,1,m,18,1986,putnik,2
15.958,ne,da,1,m,29,1988,vozac,2
14.757,da,ne,0,m,21,1999,vozac,2
9.269,ne,ne,1,m,35,1986,vozac,2
704.8779999986,ne,ne,1,m,24,1985,putnik,2
9.7849999999,ne,da,1,z,24,1991,putnik,1
54.3389999997,ne,da,0,z,76,1990,putnik,3
315.4489999972,ne,da,1,m,23,1989,putnik,1
397.8779999986,ne,da,0,z,32,1991,vozac,1
15.0449999999,ne,da,1,z,24,1991,vozac,2
6023.8809999824,da,ne,0,z,24,1993,vozac,2
59.9319999996,ne,ne,1,m,19,1984,vozac,2
379.6699999981,da,ne,1,z,61,1996,putnik,2
31.8509999998,ne,ne,1,m,34,1989,putnik,2
99.6769999992,da,da,1,z,31,1996,vozac,2
133.5409999993,da,ne,1,m,47,1999,vozac,1
49.6899999999,ne,da,0,m,17,1987,putnik,2
653.548999995,da,da,1,z,50,1991,vozac,2
376.7129999995,ne,,1,m,35,1985,vozac,2
1,da,da,1,z,34,1999,vozac,1
45.2549999999,ne,ne,1,m,28,1984,vozac,3
1567.6259999871,da,da,0,z,24,1994,vozac,1
395.6379999965,da,da,1,m,36,1992,vozac,2
72.176,ne,da,1,m,18,1969,putnik,2
290.3959999979,da,da,1,z,33,2000,putnik,0
175.2169999983,ne,da,0,m,61,1988,vozac,2
140.9829999991,da,ne,0,z,17,1995,vozac,2
23.4939999999,ne,ne,0,m,23,1989,vozac,2
52.9929999998,ne,ne,0,m,87,1989,putnik,3
148.6559999995,ne,da,1,m,20,1989,vozac,0
178.8509999998,ne,ne,0,z,19,1986,putnik,2
207.6899999995,da,da,1,m,31,1999,vozac,0
257.1639999971,da,da,0,z,44,2000,vozac,0
521.7919999957,ne,da,1,m,40,1993,vozac,2
47.5029999996,ne,da,1,m,27,1991,vozac,2
127.2359999996,da,ne,1,z,35,1996,vozac,1
398.1989999972,ne,ne,1,m,43,1979,vozac,1
10.1899999999,da,da,0,z,30,1999,vozac,2
23.4779999999,da,da,1,z,40,1995,vozac,0
56.2819999997,ne,da,0,m,34,1987,vozac,0
1222.9609999955,da,da,1,z,28,1998,putnik,1
818.435999997,da,da,0,z,34,1998,vozac,1
11.9539999999,da,ne,1,m,23,1997,vozac,2
405.9459999986,da,ne,0,m,30,1998,vozac,1
401.2259999998,ne,da,0,m,24,1984,vozac,0
278.8869999982,ne,ne,1,m,56,1987,vozac,2
86.3439999996,ne,ne,1,m,29,1982,vozac,2
485.112999998,da,da,1,m,48,1999,vozac,1
308.8779999986,ne,da,0,m,48,1989,vozac,0
23.4759999998,ne,da,1,m,51,1986,vozac,0
9.789,da,da,1,z,54,1999,vozac,2
49.4829999995,da,da,0,z,42,1996,vozac,2
5.7279999999,da,da,0,z,36,1999,vozac,3
100.3969999999,ne,da,1,m,73,1992,putnik,1
31.3419999999,ne,da,0,z,66,1994,putnik,1
556.2659999952,da,da,0,z,27,1998,putnik,0
240.2089999989,ne,ne,0,m,22,1986,putnik,0
46.6409999998,ne,da,1,z,33,1989,vozac,2
42.9209999996,da,da,1,z,39,1996,vozac,0
9.7849999999,ne,da,1,m,36,1985,putnik,2
114.6879999992,ne,ne,1,m,18,1987,putnik,2
938.435999997,da,da,1,m,22,1994,vozac,0
30.308,da,ne,1,m,22,1998,vozac,2
1225.023999989,da,ne,1,m,53,1998,vozac,0
150.2899999991,da,da,1,m,71,1997,vozac,0
596.9619999975,ne,da,1,z,29,1987,vozac,0
12.899,da,da,1,m,67,1996,vozac,2
38.6349999998,da,da,0,m,,1994,vozac,1
1281.5839999914,ne,da,1,z,17,1988,vozac,2
122.5609999998,da,da,0,m,28,1996,vozac,1
218.1619999986,ne,ne,1,z,25,1981,vozac,2
38.9939999999,da,da,1,z,40,1999,putnik,2
7.461,ne,da,0,z,21,1994,vozac,1
21.3659999999,ne,da,1,m,30,1993,vozac,2
100.1949999994,da,ne,1,m,38,1997,vozac,2
1357.8849999905,ne,da,1,z,24,1991,vozac,2
2643.1909999847,ne,da,1,m,75,1989,vozac,0
2389.0259999931,da,ne,1,z,16,1996,putnik,1
0,ne,ne,0,m,54,1988,vozac,1
91.5559999999,ne,da,1,z,63,1990,vozac,2
59.6629999997,da,ne,0,z,30,1998,vozac,1
777.5059999973,ne,ne,1,m,16,1985,vozac,0
61.0299999998,da,da,0,z,41,1992,putnik,2
69.7829999998,da,da,0,m,32,1998,putnik,1
11.691,ne,da,1,m,17,1986,vozac,2
72.176,ne,da,1,m,29,1990,vozac,2
145.6379999984,da,ne,1,z,56,1997,vozac,1
44.6689999998,ne,da,1,z,41,1994,vozac,1
33.2879999997,da,da,1,m,47,1992,vozac,1
180.2759999987,da,da,1,z,75,1995,vozac,1
1577.1919999868,da,da,0,z,27,1992,vozac,0
80.8769999994,ne,da,0,z,18,1992,putnik,2
185.5829999987,ne,da,1,z,40,1983,vozac,2
526.8569999933,da,da,1,m,20,1997,vozac,2
677.548999995,ne,da,1,z,47,1992,vozac,2
279.7119999975,ne,da,1,z,30,1991,vozac,2
2353.1639999747,ne,da,1,m,42,1986,vozac,2
5.194,da,da,1,m,44,1997,putnik,1
382.6409999989,da,da,0,z,64,2002,vozac,1
18856.0399999619,ne,ne,1,m,24,1988,putnik,2
103.4649999999,ne,da,0,z,35,1992,putnik,2
86.6239999998,da,ne,0,m,56,1993,putnik,0
908.5659999996,ne,da,0,m,18,1993,putnik,0
656.5669999942,ne,da,1,m,38,1985,vozac,1
57.2579999999,ne,ne,1,m,52,1973,vozac,2
156.5989999995,ne,da,1,m,18,1983,putnik,1
99.1949999994,ne,ne,1,m,26,1993,vozac,2
1105.4499999881,da,da,0,z,22,1994,vozac,1
2677.0409999788,ne,da,1,m,52,1991,vozac,0
262.3029999994,ne,da,1,z,16,1991,putnik,0
240.9139999989,ne,ne,1,m,26,1988,vozac,2
649.3949999958,da,da,1,m,22,2001,vozac,1
0,ne,da,0,m,35,1986,putnik,1
296.1639999971,ne,da,1,m,31,1994,vozac,1
7.528,da,da,1,m,16,1998,vozac,0
260.3589999974,da,da,0,m,22,1998,vozac,1
25.7079999999,ne,ne,1,z,47,1992,putnik,2
41.9369999999,da,da,1,m,76,1991,vozac,2
10.9169999999,da,ne,0,z,41,1998,vozac,2
179.9439999983,ne,ne,1,z,45,1994,putnik,2
662.110999994,ne,da,0,z,49,1989,vozac,2
456.4599999972,ne,da,1,m,64,1994,vozac,0
5.6459999999,da,da,0,m,19,1998,putnik,2
1903.4919999987,da,da,0,z,46,1995,vozac,2
24.7959999999,da,da,1,z,61,1997,vozac,2
518.8159999996,ne,da,0,m,17,1992,vozac,2
71.6609999994,ne,ne,1,m,38,1989,vozac,2
155.9559999984,da,ne,1,z,20,2001,vozac,1
84.6769999992,ne,ne,1,m,43,1991,vozac,2
13.9199999999,ne,ne,,m,28,1994,putnik,2
196.6829999983,da,da,0,z,22,1995,vozac,1
9.6309999999,da,da,1,m,31,1991,vozac,0
4358.6779999733,ne,da,1,z,47,1993,vozac,2
2020.6909999996,ne,ne,1,m,30,1991,vozac,2
53.3419999997,da,da,0,z,21,1994,putnik,2
49.7749999999,ne,da,1,m,37,1990,putnik,2
339.5799999982,ne,da,0,m,53,1987,putnik,2
265.8549999967,da,da,1,m,54,1996,vozac,0
39.1939999997,ne,da,1,m,19,1991,vozac,1
266.4129999988,da,ne,0,m,66,1997,vozac,1
221.3869999982,ne,da,0,z,52,1986,putnik,2
2763.3329999745,ne,da,0,m,25,1993,vozac,1
84.1909999996,ne,ne,1,z,39,1989,putnik,2
293.3819999993,ne,ne,1,m,26,1991,putnik,1
18.3309999998,ne,da,1,m,22,1986,vozac,0
1998.272999987,ne,ne,1,m,50,1969,putnik,1
519.1559999958,da,da,1,z,77,1994,vozac,2
99.9959999993,ne,da,1,z,16,1994,vozac,0
71.9419999998,da,da,0,z,84,1993,putnik,2
220.8309999984,ne,da,1,z,52,1985,vozac,1
111.6099999994,ne,da,1,m,22,1997,vozac,0
1886.9369999915,ne,da,1,z,21,1984,vozac,0
50.3119999999,ne,da,1,m,17,1989,vozac,2
49.7679999997,da,da,1,m,44,1996,vozac,2
129.7569999993,da,da,1,z,31,2001,vozac,2
15.632,da,ne,1,z,36,1994,vozac,2
102.8129999992,da,da,0,z,39,1998,vozac,2
15.8609999999,ne,da,1,z,30,1987,vozac,2
53.2509999997,da,da,1,z,22,1997,vozac,1
33.2879999997,ne,ne,1,m,44,1986,vozac,2
18.5359999998,da,ne,1,m,51,1995,vozac,0
38.8439999996,ne,da,0,m,47,1993,putnik,2
19.8659999999,da,da,0,m,35,2000,vozac,0
31.3529999999,da,da,0,z,84,1996,vozac,0
72.7089999998,da,da,1,m,88,1999,vozac,1
218.1689999998,ne,ne,0,z,21,1992,putnik,2
86.9859999996,ne,ne,1,m,26,1986,vozac,0
25.183,ne,da,1,m,30,1997,vozac,2
22.585,da,ne,0,m,19,1992,vozac,2
273.2169999965,da,da,1,z,20,2000,putnik,2
1357.0939999968,da,da,1,m,35,1994,vozac,0
1045.9259999991,da,da,1,z,17,1997,vozac,1
442.0519999973,ne,ne,1,m,,1988,vozac,0
3921.744999975,da,da,1,m,30,2000,putnik,0
1101.1799999923,ne,ne,1,m,21,1986,vozac,0
17.2039999999,da,da,1,z,47,1995,vozac,0
184.4549999982,da,ne,0,m,35,1998,putnik,1
8.0419999999,ne,da,0,m,28,1987,vozac,2
91.0579999993,ne,da,0,z,30,1994,vozac,2
47.5029999996,da,da,1,z,50,1996,vozac,2
24.2679999999,ne,ne,0,m,18,1990,putnik,0
61.4219999998,ne,ne,0,z,86,1991,vozac,3
43.423,ne,ne,1,m,21,1989,vozac,2
20.568,ne,da,0,z,17,1988,putnik,2
120.9669999992,da,da,0,m,53,1994,vozac,1
163.3279999997,ne,da,1,z,21,1986,vozac,2
899.2189999968,ne,da,1,m,20,1978,vozac,1
70.9119999995,da,ne,0,z,72,1996,vozac,2
52.1539999996,da,da,1,m,33,1992,vozac,1
1511.0519999862,ne,da,1,m,19,1992,vozac,0
45.2489999998,ne,da,0,m,56,1986,vozac,3
45.2309999997,ne,ne,1,z,29,1990,putnik,2
998.9049999937,ne,da,1,z,19,1993,vozac,0
90.46,da,da,0,z,47,1995,vozac,2
210.1999999993,ne,da,1,m,18,1985,vozac,1
0,da,da,0,m,54,1997,vozac,1
3.168,ne,da,0,m,25,1987,vozac,2
89.017,ne,da,0,z,53,1994,vozac,2
1012.9049999937,ne,da,1,z,18,1992,vozac,1
101.3739999998,ne,da,1,m,19,1987,putnik,2
65.9349999996,da,da,1,m,45,1999,vozac,0
316.930999998,ne,ne,1,m,28,1988,vozac,2
306.7149999999,ne,da,0,m,22,1991,vozac,0
9.6789999999,ne,ne,1,m,44,1988,vozac,3
22.2779999999,da,da,0,z,45,1993,vozac,1
18.3309999998,ne,ne,0,m,49,1988,vozac,2
1101.1799999923,da,ne,0,m,36,1992,vozac,1
9.2389999999,ne,da,1,m,31,1994,vozac,0
11.72,da,da,0,z,71,1993,putnik,3
35.3879999998,da,ne,1,m,28,1996,vozac,0
433.6209999993,ne,ne,1,z,36,1993,vozac,1
26.2089999998,da,ne,1,m,57,1997,vozac,2
22.6619999998,da,ne,1,m,27,1994,vozac,2
41.5449999999,da,ne,1,m,59,2001,vozac,2
143.9539999999,da,da,0,z,67,2001,vozac,1
49.7779999999,ne,ne,0,z,25,1988,putnik,2
0,da,da,0,m,42,2000,vozac,2
55.6979999999,ne,ne,1,z,25,1988,vozac,2
9.8289999999,da,ne,0,z,21,1994,putnik,2
16.828,da,da,1,m,36,1994,vozac,2
102.8579999991,da,da,1,z,35,1999,vozac,1
